transaction_id,user_id,timestamp,amount,merchant_id,device_id,city,hour,device_change,geo_change,fraud_flag
37065,user_649,2025-02-17 17:51:00,1233.904087319435,merchant_274,device_2308,Mumbai,17,0,0,0
37066,user_1589,2025-02-26 01:04:00,712.3001560351718,merchant_103,device_824,Pune,1,0,0,0
37067,user_743,2025-09-26 07:29:00,3274.859420566126,merchant_205,device_2952,Pune,7,1,0,0
37068,user_1061,2025-11-20 02:38:00,2908.777933887317,merchant_368,device_849,Chennai,2,0,0,0
37069,user_513,2025-04-30 04:24:00,711.0085803323799,merchant_472,device_188,Bangalore,4,0,0,0
37070,user_1182,2025-05-12 20:30:00,1409.7444337757904,merchant_261,device_2872,Delhi,20,0,0,0
37071,user_1431,2025-12-06 17:48:00,1644.4603534139624,merchant_446,device_265,Hyderabad,17,1,0,0
37072,user_1068,2025-11-16 10:06:00,1968.6272767738726,merchant_429,device_710,Bangalore,10,0,0,0
37073,user_405,2025-08-10 02:03:00,2920.834858391705,merchant_201,device_348,Kolkata,2,0,0,0
37074,user_471,2025-07-19 11:33:00,2313.067448749388,merchant_282,device_432,Pune,11,0,0,0
37075,user_1114,2025-07-10 13:26:00,5489.70085293552,merchant_360,device_1057,Chennai,13,0,0,0
37076,user_1856,2025-09-04 01:28:00,507.42836466414144,merchant_55,device_2776,Delhi,1,1,0,0
37077,user_219,2025-03-13 22:05:00,301.53327211912193,merchant_381,device_1757,Bangalore,22,0,0,0
37078,user_1335,2025-07-31 06:05:00,434.5664779746351,merchant_57,device_2826,Pune,6,0,0,0
37079,user_872,2025-07-08 16:28:00,2715.118626739823,merchant_32,device_551,Delhi,16,0,0,0
37080,user_1005,2025-07-12 01:41:00,4105.676969154774,merchant_487,device_598,Kolkata,1,0,0,0
37081,user_538,2025-04-20 22:04:00,1517.3241925302586,merchant_1,device_224,Kolkata,22,0,0,0
37082,user_1158,2025-10-23 10:18:00,3199.8717471901177,merchant_386,device_2063,Hyderabad,10,0,0,0
37083,user_125,2025-12-05 14:49:00,28.297517849180124,merchant_277,device_2242,Kolkata,14,0,0,0
37084,user_1202,2025-05-25 14:35:00,1381.1207612088706,merchant_396,device_1794,Bangalore,14,0,0,0
37085,user_1739,2025-06-02 13:43:00,8714.47560459515,merchant_108,device_894,Chennai,13,0,0,0
37086,user_939,2025-11-17 07:06:00,854.933227109106,merchant_59,device_1264,Mumbai,7,0,0,0
37087,user_677,2025-06-11 23:31:00,2850.8485143035255,merchant_22,device_433,Delhi,23,0,0,0
37088,user_1431,2025-06-08 18:36:00,71.07402199695419,merchant_281,device_253,Pune,18,0,0,0
37089,user_866,2025-04-25 15:53:00,7066.267498364323,merchant_239,device_647,Chennai,15,0,0,0
37090,user_1288,2025-06-30 19:43:00,1002.2884005532616,merchant_95,device_1820,Delhi,19,1,1,0
37091,user_218,2025-09-29 05:30:00,1742.5081725662353,merchant_299,device_1735,Chennai,5,0,0,0
37092,user_83,2025-03-03 04:08:00,442.79448381104856,merchant_274,device_2313,Hyderabad,4,0,0,0
37093,user_1354,2025-01-22 20:34:00,326.5659988435113,merchant_447,device_2001,Chennai,20,0,0,0
37094,user_703,2025-10-19 10:44:00,1367.948020303092,merchant_90,device_1246,Bangalore,10,0,0,0
37095,user_832,2025-11-10 12:59:00,2443.2251755607695,merchant_182,device_2506,Delhi,12,1,0,0
37096,user_1289,2025-09-30 06:31:00,44.25295396527365,merchant_227,device_717,Chennai,6,0,0,0
37097,user_1853,2025-11-19 22:40:00,2469.6485645824932,merchant_24,device_1294,Bangalore,22,0,1,0
37098,user_1898,2025-04-02 09:45:00,1587.2281595465104,merchant_144,device_282,Mumbai,9,0,0,0
37099,user_1480,2025-11-09 11:58:00,655.2130231031905,merchant_232,device_259,Bangalore,11,0,0,0
37100,user_1508,2025-07-29 01:40:00,2724.0618597348994,merchant_401,device_636,Delhi,1,1,0,0
37101,user_1586,2025-04-04 08:39:00,207.53748065110332,merchant_206,device_2399,Bangalore,8,0,0,1
37102,user_318,2025-09-07 15:48:00,1942.7774244336947,merchant_82,device_2771,Chennai,15,0,1,0
37103,user_197,2025-01-10 23:18:00,2339.8254984686732,merchant_4,device_2507,Delhi,23,0,0,0
37104,user_1701,2025-05-18 02:17:00,478.21143063298064,merchant_142,device_40,Bangalore,2,0,0,0
37105,user_472,2025-06-01 12:56:00,1047.3380504246295,merchant_121,device_457,Bangalore,12,0,0,0
37106,user_1521,2025-04-08 07:34:00,1408.6041564202797,merchant_234,device_124,Hyderabad,7,0,0,0
37107,user_1147,2025-11-01 10:48:00,2233.1752069997806,merchant_220,device_2057,Kolkata,10,0,0,0
37108,user_1165,2025-04-04 13:49:00,573.5126977736124,merchant_447,device_1662,Mumbai,13,0,0,0
37109,user_240,2025-10-06 20:59:00,471.2597343253696,merchant_319,device_1007,Pune,20,0,0,0
37110,user_1791,2025-04-23 04:44:00,1380.5761650970608,merchant_132,device_2804,Kolkata,4,0,0,1
37111,user_1446,2025-10-02 14:41:00,904.8905029286602,merchant_165,device_1313,Hyderabad,14,0,0,0
37112,user_1585,2025-06-16 08:50:00,810.3564482881579,merchant_148,device_2271,Chennai,8,0,0,0
37113,user_522,2025-11-24 23:35:00,1058.8160129138844,merchant_119,device_584,Kolkata,23,0,0,0
37114,user_1000,2025-07-17 18:13:00,2234.247559254345,merchant_351,device_836,Mumbai,18,0,0,0
37115,user_1367,2025-02-11 16:05:00,385.390384650288,merchant_284,device_1492,Chennai,16,0,0,0
37116,user_1164,2025-11-24 12:03:00,9529.240076201693,merchant_487,device_1201,Bangalore,12,0,0,0
37117,user_955,2025-01-16 20:34:00,162.3741714785097,merchant_109,device_1470,Delhi,20,0,1,0
37118,user_1903,2025-07-09 21:20:00,1661.0587605631658,merchant_495,device_1909,Delhi,21,0,0,0
37119,user_1367,2025-03-19 16:11:00,1151.8928653595885,merchant_52,device_2470,Delhi,16,0,0,0
37120,user_790,2025-08-02 23:23:00,4391.070113209419,merchant_251,device_527,Delhi,23,0,0,0
37121,user_1718,2025-10-19 13:48:00,1053.2895813585674,merchant_165,device_71,Chennai,13,1,0,0
37122,user_1969,2025-02-13 10:27:00,3926.8082624359968,merchant_112,device_928,Mumbai,10,0,0,0
37123,user_1613,2025-03-09 11:52:00,526.0247580951346,merchant_366,device_2492,Bangalore,11,0,0,0
37124,user_1257,2025-02-20 06:54:00,1619.083598164704,merchant_20,device_1186,Pune,6,0,0,0
37125,user_147,2025-08-04 01:09:00,1947.448045259835,merchant_300,device_2907,Delhi,1,0,0,0
37126,user_1723,2025-06-22 19:03:00,6423.8765435063815,merchant_195,device_1317,Kolkata,19,0,0,0
37127,user_375,2025-06-24 05:13:00,71.88190333049711,merchant_492,device_2787,Mumbai,5,0,0,0
37128,user_1503,2025-02-09 18:27:00,47.28195256896566,merchant_114,device_2622,Kolkata,18,0,0,0
37129,user_1453,2025-10-06 19:34:00,4333.811865765047,merchant_429,device_1798,Hyderabad,19,0,0,0
37130,user_571,2025-04-13 20:24:00,5419.487314652607,merchant_232,device_1684,Hyderabad,20,0,1,0
37131,user_1398,2025-10-03 06:59:00,715.1638960972056,merchant_437,device_521,Delhi,6,0,0,0
37132,user_1647,2025-11-19 14:33:00,460.1643319969281,merchant_162,device_1392,Bangalore,14,1,1,0
37133,user_1128,2025-03-17 22:41:00,111.40964540117031,merchant_370,device_690,Bangalore,22,0,0,0
37134,user_686,2025-11-24 09:31:00,945.734503830237,merchant_341,device_993,Bangalore,9,1,0,0
37135,user_1639,2025-10-14 20:06:00,557.3817446452091,merchant_165,device_1976,Mumbai,20,0,0,0
37136,user_80,2025-01-16 10:12:00,632.3486622462782,merchant_184,device_276,Kolkata,10,0,0,0
37137,user_878,2025-08-18 07:39:00,3333.2757550528395,merchant_391,device_621,Bangalore,7,1,0,0
37138,user_1307,2025-06-21 04:42:00,3622.3834021175303,merchant_422,device_2212,Bangalore,4,0,0,0
37139,user_1900,2025-01-30 08:29:00,687.3518004300702,merchant_237,device_696,Hyderabad,8,0,0,0
37140,user_1499,2025-01-28 00:27:00,1722.3452666412468,merchant_447,device_2053,Kolkata,0,0,0,0
37141,user_1036,2025-09-16 09:23:00,1378.264372516438,merchant_350,device_2515,Bangalore,9,1,0,0
37142,user_1559,2025-10-13 10:32:00,941.9261524253543,merchant_246,device_1812,Hyderabad,10,0,1,0
37143,user_550,2025-04-10 09:47:00,3111.144593206331,merchant_191,device_1122,Mumbai,9,0,0,0
37144,user_1128,2025-10-21 16:58:00,194.47386138736118,merchant_293,device_994,Mumbai,16,0,0,0
37145,user_252,2025-05-10 17:18:00,1533.401531614424,merchant_442,device_2883,Hyderabad,17,1,0,0
37146,user_1518,2025-11-30 11:53:00,4012.4679678962975,merchant_350,device_623,Hyderabad,11,0,0,0
37147,user_828,2025-07-31 00:38:00,870.1642001931353,merchant_386,device_2766,Kolkata,0,0,0,0
37148,user_828,2025-03-03 14:49:00,326.81685273925444,merchant_50,device_1509,Chennai,14,0,0,0
37149,user_666,2025-11-13 07:12:00,761.8527992310793,merchant_75,device_595,Bangalore,7,0,0,0
37150,user_1173,2025-09-20 14:11:00,1317.8495726341494,merchant_132,device_257,Bangalore,14,0,0,0
37151,user_556,2025-04-16 01:26:00,564.7666826171004,merchant_348,device_45,Pune,1,0,0,0
37152,user_310,2025-10-26 05:49:00,4985.336937302949,merchant_55,device_957,Pune,5,0,0,0
37153,user_477,2025-10-15 07:22:00,344.66210684502005,merchant_64,device_329,Hyderabad,7,0,0,0
37154,user_735,2025-07-12 13:49:00,1628.515518043206,merchant_168,device_2386,Pune,13,0,0,0
37155,user_1465,2025-11-08 08:22:00,1960.1570826740315,merchant_355,device_1367,Bangalore,8,1,0,0
37156,user_1819,2025-07-16 21:57:00,3120.572098704037,merchant_350,device_2233,Chennai,21,0,0,0
37157,user_1614,2025-03-15 23:11:00,761.2977537935665,merchant_171,device_1281,Bangalore,23,0,0,0
37158,user_436,2025-07-29 05:02:00,541.8495966710327,merchant_176,device_1410,Hyderabad,5,0,1,0
37159,user_335,2025-08-25 23:48:00,994.5859196994388,merchant_168,device_1303,Delhi,23,0,0,0
37160,user_655,2025-11-06 13:30:00,8310.272154356908,merchant_173,device_2312,Pune,13,1,0,0
37161,user_884,2025-05-16 13:21:00,6821.824933790439,merchant_115,device_2954,Pune,13,1,0,0
37162,user_619,2025-11-23 16:19:00,3656.6354416299155,merchant_150,device_2683,Bangalore,16,0,0,0
37163,user_1384,2025-12-13 06:13:00,491.7988269003638,merchant_228,device_693,Delhi,6,1,0,0
37164,user_215,2025-05-28 03:27:00,1462.272183109764,merchant_68,device_515,Mumbai,3,0,0,0
37165,user_589,2025-03-13 16:30:00,1519.5022376915404,merchant_251,device_2119,Hyderabad,16,0,0,0
37166,user_1737,2025-09-30 15:20:00,5503.255152948549,merchant_287,device_1260,Chennai,15,0,0,0
37167,user_643,2025-04-07 16:23:00,4447.523020663181,merchant_474,device_632,Chennai,16,0,0,0
37168,user_545,2025-05-19 11:17:00,7155.558229216289,merchant_326,device_574,Bangalore,11,0,0,0
37169,user_1938,2025-08-19 12:41:00,1046.9812095177012,merchant_6,device_554,Chennai,12,0,0,0
37170,user_1638,2025-06-10 10:11:00,2091.4414548224545,merchant_471,device_2541,Chennai,10,0,1,0
37171,user_975,2025-01-19 06:57:00,1365.5695202549907,merchant_335,device_228,Delhi,6,0,0,0
37172,user_1628,2025-08-15 19:39:00,2840.2326499268106,merchant_234,device_2482,Kolkata,19,0,0,0
37173,user_105,2025-01-12 14:04:00,352.28126108995457,merchant_296,device_2640,Delhi,14,0,1,0
37174,user_1162,2025-06-22 21:11:00,2215.2393326598553,merchant_26,device_494,Mumbai,21,0,0,0
37175,user_745,2025-08-06 16:10:00,1205.9882135814407,merchant_265,device_2642,Mumbai,16,0,0,0
37176,user_1258,2025-01-14 15:49:00,9955.994677628147,merchant_456,device_2506,Chennai,15,0,0,0
37177,user_1825,2025-11-26 03:52:00,1700.7047859411691,merchant_32,device_1585,Kolkata,3,0,0,0
37178,user_1013,2025-12-03 04:29:00,123.96222577214947,merchant_161,device_1698,Kolkata,4,0,0,0
37179,user_297,2025-03-21 21:11:00,1354.2226441327969,merchant_379,device_2540,Bangalore,21,0,0,0
37180,user_1587,2025-05-09 19:32:00,2722.0011216335874,merchant_494,device_843,Pune,19,0,0,0
37181,user_80,2025-09-21 18:59:00,843.4116728926183,merchant_475,device_2021,Bangalore,18,1,0,0
37182,user_317,2025-10-22 17:27:00,796.0199622004991,merchant_167,device_464,Kolkata,17,0,0,0
37183,user_1561,2025-05-05 20:30:00,608.2802188165982,merchant_476,device_863,Mumbai,20,0,0,0
37184,user_1910,2025-04-22 22:43:00,2992.855843392641,merchant_228,device_596,Hyderabad,22,1,0,0
37185,user_1133,2025-05-05 00:47:00,1173.5195729759382,merchant_425,device_251,Delhi,0,1,1,0
37186,user_1422,2025-01-27 08:26:00,1814.8200889690625,merchant_253,device_2383,Delhi,8,0,0,0
37187,user_18,2025-10-03 15:24:00,388.00217286983184,merchant_395,device_1122,Chennai,15,1,0,0
37188,user_315,2025-12-14 02:33:00,2449.324344101526,merchant_91,device_230,Mumbai,2,0,1,0
37189,user_56,2025-04-16 03:36:00,218.62666106349002,merchant_103,device_1238,Kolkata,3,0,0,0
37190,user_522,2025-10-23 12:14:00,1245.3304012919366,merchant_111,device_2532,Bangalore,12,0,0,0
37191,user_1490,2025-09-17 11:28:00,1768.258384572617,merchant_290,device_49,Kolkata,11,0,0,0
37192,user_1404,2025-07-25 08:52:00,1162.0309098913153,merchant_482,device_1656,Hyderabad,8,0,0,0
37193,user_11,2025-02-11 04:12:00,1712.3299965791523,merchant_67,device_114,Kolkata,4,0,0,0
37194,user_1704,2025-09-04 19:37:00,1477.0487715503161,merchant_352,device_1039,Mumbai,19,0,1,0
37195,user_1386,2025-06-19 17:19:00,306.73697588594035,merchant_366,device_2962,Pune,17,0,0,0
37196,user_98,2025-01-17 13:55:00,2310.5997392526433,merchant_280,device_2022,Mumbai,13,0,0,0
37197,user_1680,2025-05-27 00:28:00,1859.0325692927033,merchant_154,device_1585,Mumbai,0,1,0,0
37198,user_1042,2025-05-30 11:13:00,139.81723033617578,merchant_32,device_1239,Kolkata,11,0,0,0
37199,user_764,2025-03-02 16:25:00,1261.6708761437226,merchant_310,device_1975,Chennai,16,0,0,0
37200,user_1085,2025-06-05 15:58:00,1883.5641106923872,merchant_244,device_2510,Pune,15,0,1,0
37201,user_1730,2025-08-15 15:41:00,331.0548736557332,merchant_403,device_2395,Mumbai,15,0,0,0
37202,user_978,2025-11-11 13:40:00,1109.7250663471652,merchant_359,device_2334,Pune,13,0,1,0
37203,user_1575,2025-08-30 05:16:00,5177.582661497333,merchant_278,device_2103,Kolkata,5,1,0,0
37204,user_1909,2025-03-19 01:22:00,1827.5218063501466,merchant_43,device_163,Pune,1,0,1,0
37205,user_12,2025-06-26 21:54:00,2398.9622473596737,merchant_35,device_1825,Chennai,21,0,0,0
37206,user_1064,2025-11-06 17:24:00,761.2253247117382,merchant_285,device_162,Chennai,17,0,0,0
37207,user_119,2025-02-08 15:43:00,1712.8130892067434,merchant_59,device_1344,Chennai,15,0,0,0
37208,user_597,2025-04-24 08:14:00,1529.0061005091154,merchant_303,device_806,Mumbai,8,1,0,0
37209,user_1558,2025-10-14 23:41:00,5985.211081201165,merchant_471,device_2982,Pune,23,0,0,0
37210,user_1932,2025-11-07 18:09:00,1109.5151921864024,merchant_104,device_2223,Kolkata,18,0,0,0
37211,user_145,2025-04-18 13:09:00,319.52399792500375,merchant_161,device_230,Mumbai,13,0,0,0
37212,user_390,2025-03-02 22:52:00,3045.528511614937,merchant_147,device_1859,Bangalore,22,0,0,0
37213,user_1533,2025-09-19 17:52:00,617.9470301671081,merchant_288,device_1144,Hyderabad,17,0,0,0
37214,user_965,2025-11-28 20:25:00,1617.606919274626,merchant_295,device_1445,Chennai,20,1,0,0
37215,user_1696,2025-06-19 16:57:00,1253.1820431907431,merchant_216,device_300,Delhi,16,0,0,0
37216,user_779,2025-01-29 16:48:00,899.87765412576,merchant_351,device_1123,Hyderabad,16,0,0,0
37217,user_1320,2025-01-12 07:33:00,2721.947270605934,merchant_312,device_2931,Pune,7,0,0,0
37218,user_1567,2025-09-10 09:13:00,1407.0078913705897,merchant_424,device_327,Bangalore,9,0,0,0
37219,user_254,2025-04-04 22:13:00,1031.0644708711627,merchant_26,device_2007,Pune,22,0,0,0
37220,user_751,2025-04-21 00:43:00,113.00285945238036,merchant_370,device_60,Hyderabad,0,0,0,0
37221,user_393,2025-06-06 09:52:00,598.9734806469478,merchant_327,device_248,Kolkata,9,0,0,0
37222,user_929,2025-10-28 19:39:00,129.60114439381323,merchant_199,device_1033,Pune,19,0,0,0
37223,user_1113,2025-02-20 17:09:00,3772.977361682839,merchant_338,device_2278,Bangalore,17,0,0,0
37224,user_568,2025-04-22 07:34:00,4369.864677996378,merchant_212,device_1472,Bangalore,7,0,0,0
37225,user_571,2025-01-16 08:06:00,1462.3706315566237,merchant_323,device_1344,Chennai,8,0,0,0
37226,user_1685,2025-05-13 03:51:00,4563.918435835077,merchant_286,device_1588,Pune,3,0,0,0
37227,user_241,2025-06-06 08:57:00,468.95575912618233,merchant_392,device_2617,Chennai,8,0,0,0
37228,user_432,2025-11-14 15:17:00,843.1230500009635,merchant_117,device_1935,Hyderabad,15,0,0,0
37229,user_483,2025-01-12 11:10:00,1219.511876116608,merchant_188,device_55,Bangalore,11,0,0,1
37230,user_634,2025-04-19 21:54:00,1419.161599972606,merchant_343,device_2582,Kolkata,21,0,0,1
37231,user_367,2025-09-18 10:46:00,184.2884172235851,merchant_362,device_797,Delhi,10,0,0,0
37232,user_34,2025-04-02 04:43:00,1506.2319067862397,merchant_107,device_1855,Pune,4,1,0,0
37233,user_1378,2025-04-11 23:32:00,2587.7195853859403,merchant_124,device_278,Chennai,23,0,0,0
37234,user_569,2025-11-05 08:53:00,1773.2245010141087,merchant_80,device_2399,Mumbai,8,0,1,0
37235,user_828,2025-08-21 03:42:00,6310.314056566006,merchant_77,device_1363,Chennai,3,0,0,0
37236,user_1546,2025-05-25 14:26:00,4712.172992083824,merchant_396,device_1523,Mumbai,14,0,0,0
37237,user_1051,2025-06-28 21:57:00,4713.0016819436105,merchant_465,device_2912,Hyderabad,21,0,0,0
37238,user_464,2025-03-09 11:59:00,837.2265514370549,merchant_189,device_2028,Mumbai,11,0,0,0
37239,user_1518,2025-11-13 08:57:00,757.708381721797,merchant_227,device_1441,Mumbai,8,0,1,0
37240,user_1105,2025-07-08 16:19:00,3627.7210291963834,merchant_147,device_782,Delhi,16,0,0,0
37241,user_5,2025-10-21 20:00:00,2743.310378934467,merchant_35,device_921,Bangalore,20,0,0,0
37242,user_1556,2025-03-19 17:32:00,251.97554511904207,merchant_90,device_1296,Hyderabad,17,0,0,0
37243,user_774,2025-10-12 07:57:00,1084.9930051097958,merchant_418,device_2786,Hyderabad,7,1,0,0
37244,user_503,2025-04-12 09:26:00,2624.965070340719,merchant_303,device_632,Hyderabad,9,0,0,0
37245,user_307,2025-02-23 20:52:00,1633.5238036995563,merchant_445,device_1385,Hyderabad,20,0,0,0
37246,user_1804,2025-01-23 06:34:00,1047.634615397388,merchant_389,device_2580,Delhi,6,0,0,0
37247,user_864,2025-01-11 11:33:00,3216.219922378289,merchant_483,device_212,Hyderabad,11,0,0,0
37248,user_1079,2025-10-11 21:09:00,3571.367844225678,merchant_35,device_1720,Chennai,21,0,0,0
37249,user_1440,2025-07-29 07:03:00,2841.2485399483926,merchant_416,device_1715,Bangalore,7,0,0,0
37250,user_578,2025-05-22 19:55:00,1538.7700102149663,merchant_382,device_2469,Bangalore,19,0,0,0
37251,user_1877,2025-10-03 01:05:00,1660.447534046828,merchant_266,device_2772,Delhi,1,0,0,0
37252,user_445,2025-03-27 20:44:00,463.9993867857013,merchant_212,device_270,Kolkata,20,0,0,0
37253,user_725,2025-06-02 13:44:00,168.35932800113494,merchant_277,device_13,Mumbai,13,0,0,0
37254,user_79,2025-02-16 03:33:00,1404.6860389820774,merchant_310,device_99,Kolkata,3,0,0,0
37255,user_178,2025-11-16 09:44:00,2398.8062465519206,merchant_219,device_1811,Bangalore,9,0,0,0
37256,user_741,2025-08-18 08:36:00,264.4818312638607,merchant_480,device_142,Hyderabad,8,0,0,0
37257,user_1543,2025-08-02 00:57:00,13.491973629611053,merchant_175,device_1722,Chennai,0,0,0,0
37258,user_495,2025-07-13 03:52:00,4077.7094182146334,merchant_133,device_1735,Mumbai,3,0,0,0
37259,user_1134,2025-08-19 13:18:00,503.9345835503242,merchant_341,device_2323,Chennai,13,0,0,0
37260,user_135,2025-10-29 01:03:00,1728.529349262951,merchant_462,device_2362,Delhi,1,0,0,0
37261,user_184,2025-11-06 14:53:00,1460.316574883101,merchant_456,device_2996,Chennai,14,0,0,0
37262,user_450,2025-02-22 04:55:00,1621.4843888831301,merchant_334,device_1922,Delhi,4,0,0,0
37263,user_226,2025-05-01 13:03:00,48.63764494224004,merchant_24,device_566,Pune,13,0,0,0
37264,user_1279,2025-01-19 08:08:00,3140.645626586746,merchant_317,device_2210,Chennai,8,1,1,0
37265,user_1578,2025-01-12 04:56:00,502.4205473411153,merchant_407,device_754,Pune,4,0,0,0
37266,user_1695,2025-09-10 23:38:00,456.0398358244579,merchant_53,device_1052,Chennai,23,0,1,0
37267,user_557,2025-06-15 00:29:00,1695.2709205916801,merchant_343,device_2858,Delhi,0,0,0,0
37268,user_990,2025-07-10 20:50:00,1585.5841196217798,merchant_493,device_1874,Hyderabad,20,0,0,0
37269,user_684,2025-02-08 10:54:00,285.70308500325564,merchant_40,device_97,Bangalore,10,0,0,0
37270,user_216,2025-10-14 16:28:00,1647.4972321715197,merchant_224,device_1947,Delhi,16,0,0,1
37271,user_1930,2025-10-25 03:31:00,1767.007108238516,merchant_422,device_1989,Bangalore,3,0,0,0
37272,user_1448,2025-03-31 02:14:00,2552.2955749382,merchant_79,device_937,Bangalore,2,0,0,0
37273,user_1071,2025-06-13 15:48:00,2419.383222275066,merchant_95,device_843,Delhi,15,0,0,0
37274,user_714,2025-01-26 06:41:00,1117.9332534419539,merchant_236,device_2696,Hyderabad,6,0,0,0
37275,user_947,2025-03-02 18:34:00,374.15428383892305,merchant_130,device_260,Bangalore,18,0,0,0
37276,user_1265,2025-04-10 23:13:00,409.44267453279247,merchant_83,device_1350,Mumbai,23,0,0,0
37277,user_1249,2025-05-17 00:07:00,3539.12476095308,merchant_107,device_2944,Mumbai,0,1,0,0
37278,user_1727,2025-03-09 16:52:00,1376.6128290364563,merchant_268,device_1359,Bangalore,16,1,0,0
37279,user_1903,2025-03-02 01:10:00,412.47056698843744,merchant_252,device_1004,Mumbai,1,0,0,0
37280,user_143,2025-12-10 22:57:00,79.62726744019997,merchant_314,device_266,Hyderabad,22,0,0,0
37281,user_1224,2025-11-01 05:38:00,1232.7624130876745,merchant_148,device_1066,Kolkata,5,0,1,0
37282,user_1302,2025-08-26 20:04:00,697.4561812233245,merchant_124,device_175,Hyderabad,20,0,0,0
37283,user_176,2025-05-28 06:56:00,11180.4564663459,merchant_185,device_1749,Hyderabad,6,0,0,0
37284,user_935,2025-05-29 20:45:00,130.85404380524264,merchant_449,device_2573,Pune,20,0,0,0
37285,user_776,2025-02-22 16:33:00,1141.1243260430847,merchant_429,device_2644,Mumbai,16,0,0,0
37286,user_1047,2025-10-04 18:57:00,3982.5346420354394,merchant_154,device_1804,Kolkata,18,0,0,0
37287,user_762,2025-08-03 23:36:00,384.22252350659056,merchant_56,device_1641,Mumbai,23,0,0,0
37288,user_1933,2025-01-07 06:23:00,3862.4366207911826,merchant_412,device_825,Mumbai,6,0,0,0
37289,user_1709,2025-03-27 21:12:00,1652.5478855876354,merchant_333,device_985,Delhi,21,1,0,0
37290,user_1751,2025-05-31 12:34:00,1772.9157068720042,merchant_198,device_709,Bangalore,12,0,0,0
37291,user_322,2025-01-11 12:42:00,1196.6907656902217,merchant_35,device_2532,Chennai,12,0,0,0
37292,user_1804,2025-03-20 03:05:00,415.12748833454225,merchant_166,device_2482,Hyderabad,3,0,0,0
37293,user_1283,2025-09-13 11:14:00,1346.1057404564824,merchant_296,device_2082,Mumbai,11,0,0,0
37294,user_1581,2025-04-14 12:37:00,987.1791123952722,merchant_277,device_2027,Delhi,12,0,0,0
37295,user_1719,2025-04-10 19:17:00,14693.47424573785,merchant_405,device_2039,Kolkata,19,0,0,0
37296,user_553,2025-09-04 13:46:00,3769.9584271950907,merchant_259,device_844,Kolkata,13,0,0,0
37297,user_1544,2025-10-14 11:42:00,1127.4088375149415,merchant_306,device_1630,Delhi,11,0,0,0
37298,user_146,2025-11-15 08:43:00,775.9375421608461,merchant_398,device_221,Bangalore,8,0,0,0
37299,user_1605,2025-06-03 20:20:00,653.8693685242059,merchant_125,device_337,Delhi,20,0,0,0
37300,user_829,2025-05-16 09:43:00,2227.4432229475087,merchant_402,device_2992,Chennai,9,1,0,0
37301,user_156,2025-10-04 16:08:00,1561.997367959263,merchant_495,device_1757,Chennai,16,0,0,0
37302,user_1802,2025-10-11 02:12:00,913.3573753028152,merchant_67,device_2597,Mumbai,2,0,1,0
37303,user_1410,2025-04-30 02:03:00,710.7622755613463,merchant_68,device_2014,Chennai,2,0,0,0
37304,user_554,2025-02-11 16:59:00,349.8322985726226,merchant_492,device_2402,Pune,16,0,0,0
37305,user_349,2025-01-24 22:20:00,2246.2765302081416,merchant_487,device_1443,Mumbai,22,0,0,0
37306,user_1994,2025-01-08 01:29:00,4976.313504820147,merchant_107,device_2409,Mumbai,1,0,1,0
37307,user_234,2025-04-17 13:38:00,1872.5967747143884,merchant_57,device_429,Delhi,13,0,0,0
37308,user_43,2025-06-13 10:55:00,1453.3537552957036,merchant_15,device_2743,Kolkata,10,0,0,0
37309,user_833,2025-06-19 14:21:00,2427.9431423870756,merchant_375,device_312,Kolkata,14,0,0,0
37310,user_1939,2025-08-17 19:41:00,201.10220149434952,merchant_235,device_2829,Pune,19,0,0,0
37311,user_1182,2025-04-21 06:08:00,824.1267001174122,merchant_329,device_1815,Kolkata,6,0,0,0
37312,user_652,2025-11-29 19:03:00,796.1960618551409,merchant_224,device_1238,Kolkata,19,0,1,0
37313,user_902,2025-11-23 00:50:00,9429.586582912341,merchant_277,device_2409,Delhi,0,0,0,0
37314,user_1528,2025-06-11 00:38:00,696.5897515942416,merchant_106,device_2168,Kolkata,0,0,0,0
37315,user_1733,2025-10-14 04:45:00,6247.31023163652,merchant_338,device_1574,Bangalore,4,1,0,0
37316,user_990,2025-06-14 00:56:00,267.72981582812247,merchant_310,device_950,Bangalore,0,0,1,0
37317,user_1444,2025-10-09 17:18:00,1018.150260976733,merchant_477,device_1923,Bangalore,17,0,0,0
37318,user_317,2025-08-17 19:01:00,1255.6757464799728,merchant_495,device_1746,Chennai,19,0,0,0
37319,user_731,2025-06-30 22:28:00,818.4457122567993,merchant_170,device_469,Delhi,22,0,0,0
37320,user_691,2025-10-03 14:51:00,2530.6860974803176,merchant_453,device_795,Kolkata,14,0,0,0
37321,user_540,2025-11-14 04:34:00,5754.946651905023,merchant_56,device_937,Pune,4,0,0,0
37322,user_453,2025-02-26 04:12:00,1407.1210518423454,merchant_192,device_1404,Mumbai,4,0,0,0
37323,user_1683,2025-04-07 04:40:00,209.14285614835674,merchant_187,device_2899,Pune,4,0,0,0
37324,user_1063,2025-03-04 03:35:00,2423.4854869782384,merchant_143,device_1748,Delhi,3,0,0,0
37325,user_696,2025-01-28 00:14:00,1418.29264986261,merchant_474,device_1909,Delhi,0,0,0,0
37326,user_171,2025-03-06 19:19:00,770.4566435012447,merchant_464,device_436,Pune,19,0,0,0
